date,shift,process,line,time_slot,model,loss_min,loss_type_code,loss_type_name,complexity,loss_detail,sub_idx,action,target,actual,target_mi,actual_mi,target_ate,actual_ate
2026-06-16,DAY,SMT,PS05,C,L55E70A_HVD,80.0,ETC,기타,복합,AI không có Board L75S7N_HVD Đổi qa L55E70A_HVD chờ soạn liệu,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS05,TOTAL,L75S7N_HVD,240.0,WAITING_SMT,SMT대기,복합,Chờ board từ AI,1,kỹ thuật điều chỉnh ,1520.0,555.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS05,TOTAL,L75S7N_HVD,80.0,ETC,기타,복합,AI không có Board L75S7N_HVD Đổi qa L55E70A_HVD chờ soạn liệu,2,kỹ thuật điều chỉnh ,1520.0,555.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS08,A,L65S7_HVD,80.0,WAITING_SMT,SMT대기,복합,CHỜ BOARD AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS08,B,L65S7_HVD,90.0,WAITING_SMT,SMT대기,복합,CHỜ BOARD AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS08,TOTAL,L65S7_HVD,170.0,WAITING_SMT,SMT대기,단일,CHỜ BOARD AI,1,,2640.0,278.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS11,A,L65FE8N_HHS,13.0,MOUTER,Mouter불량,복합,máy printer kẹt board,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS11,B,L65FE8N_HHS,60.0,WAITING_SMT,SMT대기,복합,Chờ Board Từ AI,1,kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS11,TOTAL,L65FE8N_HHS,13.0,MOUTER,Mouter불량,복합,máy printer kẹt board,1,kỹ thuật điều chỉnh ,1320.0,468.0,0.0,0.0,0.0,0.0
2026-06-16,DAY,SMT,PS11,TOTAL,L65FE8N_HHS,60.0,WAITING_SMT,SMT대기,복합,Chờ Board Từ AI,2,kỹ thuật điều chỉnh ,1320.0,468.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS01,F,"E-PAPER, EM42DX, E415IXAA_LEFT",120.0,CHANGE_MODEL,모델교체,복합,CHANGE MODEL L65CA9N TỪ 00:00 ĐẾN 01:00,1,kĩ thuật chỉnh sửa ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS01,TOTAL,"E-PAPER, EM42DX, E415IXAA_LEFT",120.0,CHANGE_MODEL,모델교체,단일,CHANGE MODEL L65CA9N TỪ 00:00 ĐẾN 01:00 | Lỗi Lệch LK,1,kĩ thuật chỉnh sửa ,1080.0,641.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS05,F,L55E70A-HVD,45.0,CHANGE_MODEL,모델교체,단일,change model L75S7N_FVD,1,change model qua L75S7N HVD,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS05,G,L75S7N_FVD,116.0,CHANGE_MODEL,모델교체,단일,change model L75S7N_FVD,1,change model qua L75S7N HVD,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS05,TOTAL,L55E70A-HVD,161.0,CHANGE_MODEL,모델교체,단일,change model L75S7N_FVD,1,change model qua L75S7N HVD,1713.0,1247.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS08,F,L65S7-HVD,2.0,NEW_OP,신규OP교육,복합,OP mới thao tác chậm,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS08,G,L65S7-HVD,22.0,NEW_OP,신규OP교육,복합,OP mới thao tác chậm,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS08,H,L65S7-HVD,25.0,NEW_OP,신규OP교육,복합,OP mới thao tác chậm,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,49.0,NEW_OP,신규OP교육,단일,OP mới thao tác chậm | Đủ Wo,1,,2103.0,1960.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS11,F,L85E70NA-HVD,66.0,PRINTER,Printer불량,복합,Lỗi printer đầu giờ,1,kĩ thuật chỉnh sửa máy  | KỸ THUẬT CHỈNH MÁY  | kỹ  thuật chỉnh sửa | kỹ  thuật chỉnh sửa | kỹ thuật chỉnh sửa ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS11,G,L85E70NA-HVD,53.0,MOUTER,Mouter불량,복합,"LỖI PRINTER, LỖI MOUNTER 3",1,kĩ thuật chỉnh sửa máy  | KỸ THUẬT CHỈNH MÁY  | kỹ  thuật chỉnh sửa | kỹ  thuật chỉnh sửa | kỹ thuật chỉnh sửa ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS11,H,L85E70NA-HVD,39.0,MOUTER,Mouter불량,복합,Lỗi pick up,1,kĩ thuật chỉnh sửa máy  | KỸ THUẬT CHỈNH MÁY  | kỹ  thuật chỉnh sửa | kỹ  thuật chỉnh sửa | kỹ thuật chỉnh sửa ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS11,I,L85E70NA-HVD,20.0,MOUTER,Mouter불량,복합,Lỗi Pick up,1,kĩ thuật chỉnh sửa máy  | KỸ THUẬT CHỈNH MÁY  | kỹ  thuật chỉnh sửa | kỹ  thuật chỉnh sửa | kỹ thuật chỉnh sửa ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS11,TOTAL,L85E70NA-HVD,66.0,PRINTER,Printer불량,복합,Lỗi printer đầu giờ,1,kĩ thuật chỉnh sửa máy  | KỸ THUẬT CHỈNH MÁY  | kỹ  thuật chỉnh sửa | kỹ  thuật chỉnh sửa | kỹ thuật chỉnh sửa ,1229.0,900.0,0.0,0.0,0.0,0.0
2026-06-16,NIGHT,SMT,PS11,TOTAL,L85E70NA-HVD,112.0,MOUTER,Mouter불량,복합,"LỖI PRINTER, LỖI MOUNTER 3",2,kĩ thuật chỉnh sửa máy  | KỸ THUẬT CHỈNH MÁY  | kỹ  thuật chỉnh sửa | kỹ  thuật chỉnh sửa | kỹ thuật chỉnh sửa ,1229.0,900.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS03,A,L55E70A_HVD,15.0,PRINTER,Printer불량,복합,Printer lỗi cao keo,1,kỹ thuật điều chỉnh  | Kỹ thuật xử lý  | Kỹ thuật xử lý ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS03,TOTAL,L55E70A_HVD,15.0,PRINTER,Printer불량,단일,Printer lỗi cao keo,1,kỹ thuật điều chỉnh  | Kỹ thuật xử lý  | Kỹ thuật xử lý ,1375.0,1100.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS04,A,L55CA9N_HVD,18.0,MOUTER,Mouter불량,복합,Printer lỗi kẹt board,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS04,B,L55CA9N_HVD,45.0,MOUTER,Mouter불량,복합,Máy mounter #3 bị xì khí lúc 10:40,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS04,C,L55CA9N_HVD,60.0,MOUTER,Mouter불량,복합,Máy mounter #3 bị xì khí lúc,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS04,TOTAL,L55CA9N_HVD,123.0,MOUTER,Mouter불량,단일,Printer lỗi kẹt board,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh ,1375.0,1100.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS11,A,L85E70NA_HVD,24.0,NEW_OP,신규OP교육,복합,OP mới,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,DAY,SMT,PS11,TOTAL,L85E70NA_HVD,24.0,NEW_OP,신규OP교육,단일,OP mới,1,Kỹ thuật điều chỉnh  | Kỹ thuật điều chỉnh ,1600.0,605.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS01,F,L65CA9N-HVD,94.0,PRINTER,Printer불량,복합,"lỗi lệch linh kiện,lỗi printer từ 20:54-...",1,vừa chạy vừa chỉnh | vừa chạy vừa chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS01,G,L65CA9N-HVD,36.0,MOUTER,Mouter불량,복합,lỗi lệch linh kiện + vendor chỉnh delay time moutor,1,vừa chạy vừa chỉnh | vừa chạy vừa chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS01,H,L65CA9N-HVD,23.0,MOUTER,Mouter불량,복합,vendor chỉnh delay time moutor,1,vừa chạy vừa chỉnh | vừa chạy vừa chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS01,I,L65CA9N-HVD,30.0,MOUTER,Mouter불량,복합,vendor chỉnh delay time moutor,1,vừa chạy vừa chỉnh | vừa chạy vừa chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,94.0,PRINTER,Printer불량,복합,"lỗi lệch linh kiện,lỗi printer từ 20:54-...",1,vừa chạy vừa chỉnh | vừa chạy vừa chỉnh,1320.0,1031.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,89.0,MOUTER,Mouter불량,복합,lỗi lệch linh kiện + vendor chỉnh delay time moutor,2,vừa chạy vừa chỉnh | vừa chạy vừa chỉnh,1320.0,1031.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,F,L55E70A-HVD,24.0,MOUTER,Mouter불량,복합,vendor chỉnh delay time moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,G,L55E70A-HVD,10.0,MOUTER,Mouter불량,복합,vendor chỉnh delay time moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,H,L55E70A-HVD,22.0,DONE_PLAN,계획완료,복합,"vendor chỉnh delay time moutor. Kết thúc model lúc 01:50, change model L55CA9N-HVD",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,I,L55CA9N-HVD,120.0,NEW_MODEL,신규모델,복합,change model xong lúc 04:00(set up printer do quét keo không được),1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,J,L55CA9N-HVD,77.0,MOUTER,Mouter불량,복합,"sản xuất lúc 05:05,vendor chỉnh delay time moutor",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,K,L55CA9N-HVD,52.0,MOUTER,Mouter불량,복합,"vendor chỉnh delay time moutor, vừa change model line chưa ổn định",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,TOTAL,L55E70A-HVD,163.0,MOUTER,Mouter불량,복합,vendor chỉnh delay time moutor,1,,1340.0,756.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,TOTAL,L55E70A-HVD,22.0,DONE_PLAN,계획완료,복합,"vendor chỉnh delay time moutor. Kết thúc model lúc 01:50, change model L55CA9N-HVD",2,,1340.0,756.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS03,TOTAL,L55E70A-HVD,120.0,NEW_MODEL,신규모델,복합,change model xong lúc 04:00(set up printer do quét keo không được),3,,1340.0,756.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS04,F,L55CA9N-HVD,36.0,MOUTER,Mouter불량,단일,vendor chỉnh delay time moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS04,G,L55CA9N-HVD,35.0,MOUTER,Mouter불량,단일,vendor chỉnh delay time moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS04,H,L55CA9N-HVD,32.0,MOUTER,Mouter불량,단일,vendor chỉnh delay time moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS04,I,L55CA9N-HVD,31.0,MOUTER,Mouter불량,단일,vendor chỉnh delay time moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS04,J,L55CA9N-HVD,40.0,MOUTER,Mouter불량,단일,vendor chỉnh delay time moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS04,TOTAL,L55CA9N-HVD,174.0,MOUTER,Mouter불량,단일,vendor chỉnh delay time moutor | vendor chỉnh delay time moutor | vendor chỉnh delay time moutor | vendor chỉnh delay time moutor,1,,1340.0,999.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS05,F,L75S7-HVD,88.0,CHANGE_MODEL,모델교체,복합,"chạy boar lau,change model L75S7 từ 21:10-21:30",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS05,TOTAL,L75S7-HVD,88.0,CHANGE_MODEL,모델교체,단일,"chạy boar lau,change model L75S7 từ 21:10-21:30",1,,1760.0,1470.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS08,F,L65S7-HVD,54.0,FEEDER,SMT Feeder불량,복합,"scan tay chưa scan kịp (64ea), lỗi feeder moutor 1 20 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,54.0,FEEDER,SMT Feeder불량,단일,"scan tay chưa scan kịp (64ea), lỗi feeder moutor 1 20 phút",1,,2400.0,1890.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS11,F,L75S7-HVD,21.0,PRINTER,Printer불량,복합,Priter tràn keo chỉnh từ 20:00-20:20,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,NIGHT,SMT,PS11,TOTAL,L75S7-HVD,21.0,PRINTER,Printer불량,단일,Priter tràn keo chỉnh từ 20:00-20:20,1,,1750.0,1620.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS01,A,L65CA9N_HVD,4.0,ETC,기타,단일,,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS01,TOTAL,L65CA9N_HVD,4.0,ETC,기타,단일,,1,,1375.0,1438.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,A,L55CA9N_HVD,43.0,PRINTER,Printer불량,복합,Lỗi printer quét thiếu keo,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,B,L55CA9N_HVD,47.0,FEEDER,SMT Feeder불량,복합,Máy printer lỗi 15p / Thay feeder 15p,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,C,L55CA9N_HVD,65.0,MOUTER,Mouter불량,복합,Máy mounter #2 kĩ thuật get nhầm tọa độ step điều chỉnh 25p,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,D,L55CA9N_HVD,10.0,PRINTER,Printer불량,복합,Lỗi printer quét thiếu keo,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,TOTAL,L55CA9N_HVD,43.0,PRINTER,Printer불량,복합,Lỗi printer quét thiếu keo,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,1650.0,1008.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,TOTAL,L55CA9N_HVD,47.0,FEEDER,SMT Feeder불량,복합,Máy printer lỗi 15p / Thay feeder 15p,2,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,1650.0,1008.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,TOTAL,L55CA9N_HVD,65.0,MOUTER,Mouter불량,복합,Máy mounter #2 kĩ thuật get nhầm tọa độ step điều chỉnh 25p,3,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,1650.0,1008.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS03,TOTAL,L55CA9N_HVD,10.0,DONE_PLAN,계획완료,복합,Lỗi printer quét thiếu keo | Máy printer lỗi 15p / Thay feeder 15p | Máy mounter #2 kĩ thuật get nhầm tọa độ step điều chỉnh 25p | Kết thúc plan Đổi model L65S7_HVD từ 17:00 | Đổi Model Printer lổi cao keo. Máy mouter#3 lổi pickup,4,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,1650.0,1008.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS04,A,L55CA9N_HVD,48.0,COMP_ERR,부품불량,복합,Lỗi cắm lệch linh kiện,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS04,TOTAL,L55CA9N_HVD,48.0,COMP_ERR,부품불량,단일,Lỗi cắm lệch linh kiện,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,1375.0,1029.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS05,A,L75S7_HVD,25.0,CHANGE_MODEL,모델교체,단일,tách Lot PCB vender R.B và R.C,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS05,TOTAL,L75S7_HVD,25.0,CHANGE_MODEL,모델교체,단일,tách Lot PCB vender R.B và R.C,1,,2000.0,1904.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS11,A,L75S7_HVD,37.0,MOUTER,Mouter불량,복합,Máy mounter #1 treo máy từ 8:50,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS11,B,L75S7_HVD,114.4,MOUTER,Mouter불량,복합,Máy mounter #1 treo máy từ 8:50 - 11:25,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS11,C,L75S7_HVD,53.0,ETC,기타,복합,Lỗi scan in loader,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS11,D,L75S7_HVD,72.0,NEW_OP,신규OP교육,복합,OP mới / máy in loader kẹt board,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS11,TOTAL,L75S7_HVD,151.4,MOUTER,Mouter불량,복합,Máy mounter #1 treo máy từ 8:50,1,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,2000.0,1264.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS11,TOTAL,L75S7_HVD,53.0,ETC,기타,복합,Lỗi scan in loader,2,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,2000.0,1264.0,0.0,0.0,0.0,0.0
2026-06-18,DAY,SMT,PS11,TOTAL,L75S7_HVD,72.0,NEW_OP,신규OP교육,복합,OP mới / máy in loader kẹt board,3,Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh | Kỹ thuật diểu chỉnh,2000.0,1264.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS01,F,L65CA9N-HVD,26.0,PRINTER,Printer불량,단일,lỗi priter nhiều keo chỉnh từ 20:18-20:45 phút,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,26.0,PRINTER,Printer불량,단일,lỗi priter nhiều keo chỉnh từ 20:18-20:45 phút,1,,1320.0,1270.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS02,F,L55S7-HVD,2.0,ETC,기타,단일,,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS02,TOTAL,L55S7-HVD,2.0,ETC,기타,단일,,1,,2400.0,2400.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS03,F,L65S7-HVD,4.0,CHANGE_MODEL,모델교체,복합,change model L65E70A từ 03:10,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS03,TOTAL,L65S7-HVD,4.0,FEEDER,SMT Feeder불량,단일,change model L65E70A từ 03:10 | Sản xuất lúc 05:10(lỗi pickup do change model nhiều feeder lỗi),1,,2106.0,1764.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS04,F,L55CA9N-HVD,19.0,UPH,UPH미달,단일,line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS04,G,L55CA9N-HVD,33.0,UPH,UPH미달,단일,line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS04,H,L55CA9N-HVD,36.0,UPH,UPH미달,단일,line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS04,I,L55CA9N-HVD,51.0,UPH,UPH미달,단일,line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS04,J,L55CA9N-HVD,42.0,UPH,UPH미달,단일,line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS04,K,L55CA9N-HVD,9.0,UPH,UPH미달,단일,line không đáp ứng được UPH,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS04,TOTAL,L55CA9N-HVD,190.0,UPH,UPH미달,단일,line không đáp ứng được UPH,1,,1320.0,990.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS08,F,L65S7-HVD,12.0,SPI,SPI불량,복합,"Lỗi SPI, kỹ thuật set lại spec",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS08,G,L65S7-HVD,13.0,NEW_OP,신규OP교육,복합,OP mới,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS08,H,L65S7-HVD,34.0,FEEDER,SMT Feeder불량,복합,"feeder 15 phút,lỗi keo 15 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,12.0,SPI,SPI불량,복합,"Lỗi SPI, kỹ thuật set lại spec",1,,2400.0,2382.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,13.0,NEW_OP,신규OP교육,복합,OP mới,2,,2400.0,2382.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS08,TOTAL,L65S7-HVD,34.0,FEEDER,SMT Feeder불량,복합,"feeder 15 phút,lỗi keo 15 phút",3,,2400.0,2382.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,F,L75S7-HVD,32.0,PRINTER,Printer불량,복합,Lỗi priter nhiều keo chỉnh từ 20:00-20:30,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,G,L75S7-HVD,21.0,CHANGE_MODEL,모델교체,복합,change model L75E70A từ 23:40,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,H,L75E70A-HVD,69.0,CHANGE_MODEL,모델교체,복합,mới change model line chạy chưa ổn định,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,I,L75E70A-HVD,15.0,SPI,SPI불량,복합,Lỗi SPI vừa chạy vừa pass,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,J,L75E70A-HVD,8.0,PRINTER,Printer불량,복합,Lỗi priter nhiều keo chỉnh từ 20:00-20:30,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,TOTAL,L75S7-HVD,40.0,PRINTER,Printer불량,복합,Lỗi priter nhiều keo chỉnh từ 20:00-20:30,1,,1250.0,955.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,TOTAL,L75S7-HVD,90.0,CHANGE_MODEL,모델교체,복합,change model L75E70A từ 23:40,2,,1250.0,955.0,0.0,0.0,0.0,0.0
2026-06-18,NIGHT,SMT,PS11,TOTAL,L75S7-HVD,15.0,SPI,SPI불량,복합,Lỗi SPI vừa chạy vừa pass,3,,1250.0,955.0,0.0,0.0,0.0,0.0
2026-06-19,DAY,SMT,PS03,A,L65E70A_HVD,7.0,AOI_SAOI,AOI/S-AOI불량,복합,scan sót công đoạn AI 7:50-8:05,1,kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-19,DAY,SMT,PS03,TOTAL,L65E70A_HVD,7.0,AOI_SAOI,AOI/S-AOI불량,단일,scan sót công đoạn AI 7:50-8:05,1,kỹ thuật điều chỉnh,1700.0,1340.0,0.0,0.0,0.0,0.0
2026-06-19,DAY,SMT,PS04,A,L55CA9N_HVD,13.0,PRINTER,Printer불량,복합,máy printer nghẹt keo 7:35-7:45,1,kỹ thuật điều chỉnh | kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-19,DAY,SMT,PS04,TOTAL,L55CA9N_HVD,13.0,PRINTER,Printer불량,단일,máy printer nghẹt keo 7:35-7:45,1,kỹ thuật điều chỉnh | kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh ,1375.0,1150.0,0.0,0.0,0.0,0.0
2026-06-19,DAY,SMT,PS11,A,L75E70NA_HVD,17.0,NEW_OP,신규OP교육,복합,op mới,1,kỹ thuật điều chỉnh | kỹ thuật điều chỉnh | kỹ thuật điều chỉnh | kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
